ID,Part Number,x,y,rotation,sector
296,D296,-16.368583397530934,-54.93654766387074,376.5916543699461,B95
297,D297,-20.12712797856751,-56.7784287325245,379.5186771220216,B96
298,D298,-24.012615608193318,-53.294356721137156,384.2546994207436,B97
299,D299,-24.062451222195264,-58.24797120512273,202.44569987411006,B98
300,D300,-15.813085551391769,-59.923573480540185,194.78265482331264,B99
301,D301,-11.105861575011936,-62.68608502166442,190.0466325246037,B100
302,D302,-7.549171890485759,-60.43971345151492,187.11960977251522,B101
303,D303,-2.604557748831717,-62.571257943241534,182.38358747380627,B102
304,D304,2.639096019209114,-64.24156207006018,177.64756517509733,B103
305,D305,5.6653821399534845,-61.30995116516537,174.72054242300885,B104
306,D306,11.003431536862648,-62.3051221362544,169.98452012429993,B105
307,D307,18.896514911111673,-59.2873181988706,162.32147507350248,B106
308,D308,24.367936399645984,-59.078465907267265,157.58545277479357,B107
309,D309,26.17934475431807,-55.27899156311156,154.6584300227051,B108
310,D310,31.510639294268994,-54.407735613603734,149.92240772399614,B109
311,D311,36.84515228582407,-52.98635597680879,145.18638542527415,B110
312,D312,35.467095700468725,-57.0100056794752,328.11340817736266,B111
313,D313,29.90987039164539,-58.32202152550649,332.8494304760716,B112
314,D314,27.945455676982753,-62.11317498732288,335.77645322816005,B113
315,D315,22.1964124214654,-62.7241356439679,340.512475526869,B114
316,D316,16.531177946522433,-62.78312662677565,345.24849782557794,B115
317,D317,13.834272807142447,-66.07987732709728,348.1755205776664,B116
318,D318,8.135092882560903,-65.41987826437344,352.91154287637534,B117
319,D319,-0.6709872862495424,-66.90612348204778,360.5745879271728,B118
320,D320,-6.044401643360831,-65.02574650685477,365.3106102258817,B119
321,D321,-9.725910457741456,-67.18054498216972,368.2376329779702,B120
322,D322,-14.884773043539639,-64.6085552109186,372.97365527667915,B121
323,D323,-19.676023846145085,-61.61719627890089,377.70967757538807,B122
324,D324,-23.712667861135028,-62.964042380611914,380.63670032747655,B123
325,D325,-27.897150785775118,-63.964417345654454,203.56372307955198,B124
326,D326,-23.00565783465822,-67.47173111208349,198.82770078084303,B125
327,D327,-18.859763440313994,-66.20474043683525,195.9006780287676,B126
328,D328,-13.624060433740603,-69.02999633466925,191.16465573004564,B127
329,D329,-8.044981991062357,-71.40049554984532,186.42863343133666,B128
330,D330,-4.240236452187729,-69.29528437416363,183.5016106792482,B129
331,D331,1.5281501288167307,-70.91881190617761,178.76558838053927,B130
332,D332,4.969044907779318,-68.2948406497236,175.8385656284638,B131
333,D333,10.827622420546852,-69.16383695774888,171.10254332974185,B132
